0.19 0.959601 -0.106744 -25.7591 0.155485
0.195 0.958745 -0.235265 -25.6457 0.160281
0.2 0.957249 -0.363165 -25.5109 0.165072
0.205 0.955115 -0.490338 -25.3548 0.169853
0.21 0.952347 -0.616678 -25.1778 0.174622
0.215 0.94895 -0.742082 -24.98 0.179375
0.22 0.944928 -0.866444 -24.7617 0.18411
0.225 0.940287 -0.989665 -24.5231 0.188823
0.23 0.935033 -1.11164 -24.2645 0.193512
0.235 0.929173 -1.23228 -23.9862 0.198173
0.24 0.922713 -1.35147 -23.6885 0.202803
0.245 0.915661 -1.46913 -23.3718 0.207399
0.25 0.908024 -1.58516 -23.0364 0.211958
0.255 0.899812 -1.69946 -22.6826 0.216478
0.26 0.891033 -1.81195 -22.311 0.220956
0.265 0.881696 -1.92254 -21.9219 0.225388
0.27 0.871811 -2.03114 -21.5156 0.229772
0.275 0.861388 -2.13767 -21.0927 0.234105
0.28 0.850437 -2.24204 -20.6536 0.238385
0.285 0.838971 -2.34418 -20.1988 0.242608
0.29 0.826999 -2.44401 -19.7288 0.246773
0.295 0.814535 -2.54145 -19.244 0.250877
0.3 0.801589 -2.63642 -18.7449 0.254918
0.305 0.788175 -2.72887 -18.2322 0.258893
0.31 0.774305 -2.81872 -17.7063 0.262799
0.315 0.759992 -2.90591 -17.1678 0.266635
0.32 0.74525 -2.99038 -16.6172 0.270398
0.325 0.730093 -3.07207 -16.0551 0.274087
0.33 0.714534 -3.15091 -15.4821 0.277698
0.335 0.698589 -3.22687 -14.8988 0.281231
0.34 0.68227 -3.29988 -14.3057 0.284684
0.345 0.665595 -3.36991 -13.7036 0.288054
0.35 0.648576 -3.43691 -13.0929 0.291339
0.355 0.631231 -3.50083 -12.4743 0.294539
0.36 0.613573 -3.56164 -11.8485 0.297651
0.365 0.59562 -3.6193 -11.216 0.300674
0.37 0.577386 -3.67379 -10.5775 0.303607
0.375 0.558887 -3.72507 -9.93369 0.306447
0.38 0.54014 -3.77312 -9.28512 0.309195
0.385 0.521161 -3.81791 -8.63246 0.311848
0.39 0.501967 -3.85943 -7.97636 0.314406
0.395 0.482572 -3.89767 -7.31747 0.316868
0.4 0.462995 -3.93261 -6.65641 0.319232
0.405 0.443252 -3.96423 -5.99385 0.321497
0.41 0.423359 -3.99254 -5.33041 0.323664
0.415 0.403332 -4.01754 -4.66674 0.325731
0.42 0.383189 -4.03921 -4.00347 0.327697
0.425 0.362945 -4.05757 -3.34124 0.329563
0.43 0.342619 -4.07263 -2.68067 0.331326
0.435 0.322225 -4.08438 -2.02239 0.332989
0.44 0.30178 -4.09285 -1.36701 0.334549
0.445 0.281302 -4.09806 -0.715139 0.336006
0.45 0.260805 -4.10001 -0.0673844 0.337362
0.455 0.240307 -4.09874 0.575661 0.338614
0.46 0.219823 -4.09427 1.21341 0.339765
0.465 0.199369 -4.08662 1.84529 0.340813
0.47 0.178962 -4.07582 2.47072 0.341758
0.475 0.158616 -4.06192 3.08916 0.342602
0.48 0.138348 -4.04494 3.70006 0.343345
0.485 0.118172 -4.02493 4.30288 0.343986
0.49 0.0981037 -4.00193 4.8971 0.344527
0.495 0.0781577 -3.97598 5.48221 0.344967
0.5 0.0583487 -3.94712 6.05772 0.345308
0.505 0.0386912 -3.91542 6.62315 0.345551
