0.445484 0.0584725 0.46728 1.04796 -0.0595052 -1.10644 -0.407775 1.07864 -0.0381615 -0.628378 0.357165 -0.450258 -0.319004
0.448065 0.0566045 0.467277 1.05011 -0.0648075 -1.10671 -0.402469 1.07878 -0.0369558 -0.625671 0.357005 -0.453113 -0.320049
0.450643 0.05474 0.467274 1.05221 -0.0701242 -1.10695 -0.397149 1.07893 -0.0357511 -0.622961 0.356831 -0.455967 -0.32108
0.453219 0.0528788 0.46727 1.05428 -0.0754548 -1.10716 -0.391815 1.07907 -0.0345472 -0.620248 0.356643 -0.458819 -0.322096
0.455794 0.0510207 0.467267 1.05631 -0.080799 -1.10733 -0.386468 1.0792 -0.0333442 -0.617531 0.356442 -0.46167 -0.323098
0.458366 0.0491658 0.467263 1.05831 -0.0861563 -1.10747 -0.381107 1.07933 -0.0321421 -0.614811 0.356227 -0.464519 -0.324085
0.460937 0.0473138 0.46726 1.06026 -0.0915263 -1.10757 -0.375734 1.07945 -0.0309408 -0.612087 0.355999 -0.467366 -0.325058
0.463507 0.0454647 0.467257 1.06217 -0.0969085 -1.10764 -0.370348 1.07957 -0.0297403 -0.609361 0.355757 -0.470212 -0.326017
0.466074 0.0436183 0.467254 1.06405 -0.102303 -1.10767 -0.364951 1.07969 -0.0285405 -0.606631 0.355501 -0.473056 -0.326961
0.468641 0.0417746 0.46725 1.06589 -0.107708 -1.10766 -0.359543 1.0798 -0.0273414 -0.603898 0.355232 -0.475899 -0.32789
0.471205 0.0399334 0.467247 1.06768 -0.113124 -1.10762 -0.354123 1.0799 -0.0261431 -0.601162 0.354948 -0.47874 -0.328805
0.473769 0.0380946 0.467244 1.06944 -0.118551 -1.10754 -0.348694 1.08 -0.0249454 -0.598423 0.354652 -0.481579 -0.329706
0.47633 0.036258 0.467241 1.07116 -0.123987 -1.10742 -0.343254 1.0801 -0.0237484 -0.595681 0.354341 -0.484416 -0.330592
0.478891 0.0344237 0.467238 1.07284 -0.129433 -1.10727 -0.337805 1.08019 -0.0225519 -0.592936 0.354016 -0.487251 -0.331464
0.481451 0.0325915 0.467236 1.07448 -0.134888 -1.10707 -0.332347 1.08027 -0.0213561 -0.590188 0.353678 -0.490085 -0.332322
0.484009 0.0307612 0.467233 1.07608 -0.140352 -1.10684 -0.326881 1.08035 -0.0201608 -0.587437 0.353326 -0.492917 -0.333165
0.486566 0.0289327 0.46723 1.07764 -0.145824 -1.10658 -0.321406 1.08043 -0.018966 -0.584683 0.35296 -0.495747 -0.333994
0.489122 0.027106 0.467228 1.07917 -0.151303 -1.10627 -0.315925 1.0805 -0.0177717 -0.581927 0.35258 -0.498575 -0.334809
0.491677 0.025281 0.467226 1.08065 -0.15679 -1.10593 -0.310436 1.08057 -0.0165778 -0.579167 0.352187 -0.501402 -0.335609
0.494232 0.0234574 0.467223 1.08209 -0.162284 -1.10555 -0.30494 1.08063 -0.0153844 -0.576405 0.351779 -0.504226 -0.336395
0.496785 0.0216353 0.467221 1.08349 -0.167783 -1.10513 -0.299438 1.08069 -0.0141914 -0.57364 0.351358 -0.507048 -0.337167
0.499338 0.0198144 0.46722 1.08485 -0.173289 -1.10467 -0.293931 1.08074 -0.0129987 -0.570873 0.350923 -0.509869 -0.337924
0.50189 0.0179948 0.467218 1.08618 -0.178799 -1.10417 -0.288418 1.08079 -0.0118064 -0.568103 0.350473 -0.512687 -0.338667
0.504441 0.0161762 0.467216 1.08746 -0.184315 -1.10363 -0.282901 1.08083 -0.0106144 -0.56533 0.35001 -0.515504 -0.339396
0.506992 0.0143586 0.467215 1.0887 -0.189835 -1.10306 -0.27738 1.08087 -0.00942265 -0.562554 0.349533 -0.518318 -0.34011
0.509542 0.0125419 0.467214 1.0899 -0.195359 -1.10244 -0.271855 1.08091 -0.00823114 -0.559776 0.349042 -0.52113 -0.340811
0.512092 0.0107259 0.467213 1.09107 -0.200886 -1.10179 -0.266327 1.08094 -0.00703986 -0.556996 0.348537 -0.52394 -0.341497
0.514641 0.00891062 0.467212 1.09219 -0.206416 -1.1011 -0.260796 1.08096 -0.00584875 -0.554213 0.348017 -0.526748 -0.342169
0.51719 0.00709583 0.467211 1.09327 -0.211949 -1.10037 -0.255262 1.08098 -0.0046578 -0.551427 0.347484 -0.529554 -0.342826
0.519739 0.00528147 0.46721 1.09431 -0.217483 -1.09959 -0.249727 1.081 -0.00346697 -0.54864 0.346937 -0.532358 -0.34347
0.522288 0.00346743 0.46721 1.09532 -0.223019 -1.09878 -0.244191 1.08101 -0.00227622 -0.545849 0.346376 -0.535159 -0.344099
0.524836 0.0016536 0.46721 1.09628 -0.228556 -1.09793 -0.238653 1.08102 -0.00108554 -0.543057 0.3458 -0.537959 -0.344715
0.527385 -0.000160138 0.46721 1.0972 -0.234094 -1.09704 -0.233116 1.08102 0.000105112 -0.540262 0.345211 -0.540755 -0.345316
0.529933 -0.00197388 0.46721 1.09809 -0.239631 -1.09611 -0.227578 1.08101 0.00129577 -0.537464 0.344607 -0.54355 -0.345903
0.532481 -0.00378774 0.46721 1.09893 -0.245169 -1.09514 -0.222041 1.08101 0.00248645 -0.534665 0.343989 -0.546342 -0.346476
0.53503 -0.00560182 0.46721 1.09973 -0.250705 -1.09413 -0.216506 1.081 0.00367721 -0.531863 0.343357 -0.549132 -0.347035
0.537579 -0.00741624 0.467211 1.1005 -0.25624 -1.09308 -0.210971 1.08098 0.00486805 -0.529059 0.342711 -0.551919 -0.347579
0.540128 -0.0092311 0.467212 1.10122 -0.261772 -1.09199 -0.205439 1.08096 0.00605902 -0.526253 0.342051 -0.554704 -0.34811
