32.9 -1.29992e-10 -2.59502e-05 0.0129726 3.38795e-13 -2.57908e-05 0.0129549
33 -1.97098e-10 -2.48402e-05 0.012675 3.07486e-13 -2.46872e-05 0.0126577
33.1 1.26008e-10 -2.37775e-05 0.0123837 2.79068e-13 -2.36303e-05 0.0123669
33.2 4.09322e-10 -2.27595e-05 0.0120987 2.53274e-13 -2.26183e-05 0.0120823
33.3 1.88115e-10 -2.17845e-05 0.0118199 2.29862e-13 -2.16491e-05 0.0118039
33.4 2.73648e-10 -2.08508e-05 0.0115471 2.08613e-13 -2.07211e-05 0.0115315
33.5 1.16912e-09 -1.99569e-05 0.0112802 1.89326e-13 -1.98325e-05 0.0112651
33.6 9.91633e-10 -1.91011e-05 0.0110191 1.7182e-13 -1.89817e-05 0.0110044
33.7 1.70745e-10 -1.82815e-05 0.0107637 1.55932e-13 -1.8167e-05 0.0107494
33.8 3.15765e-10 -1.74974e-05 0.0105139 1.41512e-13 -1.73869e-05 0.0104999
33.9 3.25663e-10 -1.67461e-05 0.0102695 1.28424e-13 -1.664e-05 0.010256
34 1.11674e-10 -1.6027e-05 0.0100304 1.16546e-13 -1.59249e-05 0.0100173
34.1 7.18571e-11 -1.53382e-05 0.00979665 1.05765e-13 -1.52403e-05 0.00978392
34.2 1.48938e-10 -1.46784e-05 0.00956799 9.59809e-14 -1.45848e-05 0.00955565
34.3 -7.40204e-10 -1.40477e-05 0.00934436 8.7101e-14 -1.39573e-05 0.00933241
34.4 -6.45525e-10 -1.34433e-05 0.00912567 7.90421e-14 -1.33565e-05 0.0091141
34.5 3.55936e-10 -1.28651e-05 0.0089118 7.17281e-14 -1.27814e-05 0.00890061
34.6 1.60364e-10 -1.23108e-05 0.00870267 6.50904e-14 -1.22308e-05 0.00869186
34.7 5.7082e-11 -1.17804e-05 0.00849818 5.90665e-14 -1.17037e-05 0.00848774
34.8 -1.18532e-10 -1.12725e-05 0.00829822 5.35996e-14 -1.11991e-05 0.00828816
34.9 -8.67822e-11 -1.07867e-05 0.00810272 4.86383e-14 -1.07161e-05 0.00809302
35 -5.15963e-10 -1.03215e-05 0.00791157 4.41358e-14 -1.02538e-05 0.00790224
35.1 2.42592e-10 -9.87558e-06 0.00772469 4.00498e-14 -9.8112e-06 0.00771573
35.2 5.29493e-10 -9.44931e-06 0.00754199 3.63418e-14 -9.38756e-06 0.00753339
35.3 2.18378e-10 -9.0412e-06 0.00736339 3.29769e-14 -8.98207e-06 0.00735514
35.4 -2.87351e-10 -8.65069e-06 0.00718879 2.99232e-14 -8.59394e-06 0.00718089
35.5 -5.76971e-10 -8.27663e-06 0.00701811 2.71522e-14 -8.22245e-06 0.00701057
35.6 -4.54948e-10 -7.91859e-06 0.00685127 2.46375e-14 -7.86688e-06 0.00684409
35.7 -4.14611e-10 -7.57589e-06 0.0066882 2.23555e-14 -7.52656e-06 0.00668137
35.8 -8.88708e-10 -7.24805e-06 0.00652881 2.02848e-14 -7.20085e-06 0.00652233
35.9 -1.44863e-09 -6.93427e-06 0.00637302 1.84057e-14 -6.88911e-06 0.00636689
36 -1.86369e-09 -6.63374e-06 0.00622076 1.67006e-14 -6.59076e-06 0.00621498
36.1 -2.15008e-09 -6.34645e-06 0.00607196 1.51533e-14 -6.30523e-06 0.00606652
36.2 -1.80146e-09 -6.07152e-06 0.00592654 1.37492e-14 -6.03198e-06 0.00592144
36.3 -6.89294e-10 -5.80853e-06 0.00578442 1.24752e-14 -5.77047e-06 0.00577967
36.4 -4.63045e-11 -5.55663e-06 0.00564555 1.13191e-14 -5.52021e-06 0.00564114
36.5 -4.3331e-10 -5.31611e-06 0.00550984 1.02701e-14 -5.28071e-06 0.00550578
36.6 -3.78885e-10 -5.08538e-06 0.00537724 9.31822e-15 -5.05153e-06 0.00537352
36.7 -2.75415e-10 -4.86509e-06 0.00524767 8.45451e-15 -4.83222e-06 0.00524429
36.8 2.67347e-11 -4.65369e-06 0.00512107 7.6708e-15 -4.62236e-06 0.00511803
36.9 -5.47223e-10 -4.45141e-06 0.00499737 6.95969e-15 -4.42154e-06 0.00499467
37 -9.65479e-10 -4.25817e-06 0.00487652 6.31446e-15 -4.22938e-06 0.00487416
37.1 -6.52031e-10 -4.07364e-06 0.00475844 5.729e-15 -4.04551e-06 0.00475643
37.2 -2.86823e-10 -3.89707e-06 0.00464309 5.19778e-15 -3.86957e-06 0.00464142
37.3 -8.54553e-11 -3.72743e-06 0.0045304 4.71579e-15 -3.70123e-06 0.00452907
37.4 -4.22438e-10 -3.56511e-06 0.00442031 4.27846e-15 -3.54016e-06 0.00441933
37.5 3.17913e-10 -3.40951e-06 0.00431277 3.88167e-15 -3.38605e-06 0.00431213
37.6 -1.54577e-10 -3.26092e-06 0.00420772 3.52164e-15 -3.23859e-06 0.00420743
37.7 1.12765e-10 -3.11872e-06 0.00410511 3.19499e-15 -3.09752e-06 0.00410516
37.8 1.22505e-10 -2.98298e-06 0.00400488 2.89861e-15 -2.96254e-06 0.00400528
37.9 3.19876e-10 -2.853e-06 0.00390697 2.62971e-15 -2.8334e-06 0.00390772
38 4.23355e-10 -2.72904e-06 0.00381135 2.38574e-15 -2.70985e-06 0.00381245
38.1 1.60932e-09 -2.61036e-06 0.00371795 2.16439e-15 -2.59166e-06 0.00371941
38.2 2.52789e-09 -2.49645e-06 0.00362673 1.96356e-15 -2.47858e-06 0.00362854
38.3 1.91216e-09 -2.38733e-06 0.00353764 1.78135e-15 -2.3704e-06 0.00353981
38.4 1.12291e-09 -2.28227e-06 0.00345064 1.61604e-15 -2.26691e-06 0.00345316
38.5 2.86419e-10 -2.18244e-06 0.00336566 1.46606e-15 -2.1679e-06 0.00336856
38.6 -7.4796e-11 -2.0868e-06 0.00328268 1.33e-15 -2.07319e-06 0.00328594
38.7 -3.96209e-10 -1.99557e-06 0.00320165 1.20655e-15 -1.98259e-06 0.00320527
38.8 -1.42023e-11 -1.90863e-06 0.00312251 1.09455e-15 -1.89593e-06 0.00312651
38.9 -6.63804e-10 -1.82562e-06 0.00304524 9.92943e-16 -1.81302e-06 0.00304961
39 -8.85266e-10 -1.74599e-06 0.00296978 9.00761e-16 -1.73372e-06 0.00297453
39.1 -8.02798e-10 -1.66981e-06 0.0028961 8.17133e-16 -1.65786e-06 0.00290124
39.2 1.36441e-10 -1.59662e-06 0.00282415 7.41263e-16 -1.5853e-06 0.00282968
39.3 -1.95144e-10 -1.527e-06 0.0027539 6.72434e-16 -1.5159e-06 0.00275982
39.4 -6.1564e-10 -1.46012e-06 0.00268531 6.09991e-16 -1.44951e-06 0.00269162
39.5 -9.06958e-10 -1.39616e-06 0.00261834 5.53344e-16 -1.38601e-06 0.00262505
39.6 -7.8004e-10 -1.33498e-06 0.00255295 5.01954e-16 -1.32528e-06 0.00256006
39.7 -9.27204e-10 -1.27642e-06 0.0024891 4.55333e-16 -1.26719e-06 0.00249663
39.8 -1.04578e-09 -1.22066e-06 0.00242677 4.13041e-16 -1.21163e-06 0.00243471
39.9 -4.29044e-10 -1.16738e-06 0.00236592 3.74674e-16 -1.15849e-06 0.00237428
40 -6.90064e-10 -1.11656e-06 0.0023065 3.39868e-16 -1.10767e-06 0.00231529
40.1 -8.19438e-10 -1.06788e-06 0.0022485 3.08294e-16 -1.05906e-06 0.00225772
40.2 -1.67604e-09 -1.0213e-06 0.00219187 2.79652e-16 -1.01257e-06 0.00220153
40.3 -1.72677e-09 -9.76989e-07 0.00213658 2.53669e-16 -9.68111e-07 0.00214669
40.4 -1.36509e-09 -9.34606e-07 0.00208261 2.30099e-16 -9.25591e-07 0.00209317
40.5 -4.9315e-10 -8.93691e-07 0.00202992 2.08717e-16 -8.84927e-07 0.00204094
40.6 -3.20243e-10 -8.54485e-07 0.00197848 1.89322e-16 -8.46039e-07 0.00198997
40.7 -6.98627e-10 -8.1679e-07 0.00192827 1.71727e-16 -8.08849e-07 0.00194024
40.8 1.5672e-10 -7.80991e-07 0.00187925 1.55767e-16 -7.73285e-07 0.0018917
40.9 3.85524e-10 -7.46235e-07 0.0018314 1.41289e-16 -7.39275e-07 0.00184434
41 7.61481e-10 -7.13398e-07 0.00178468 1.28156e-16 -7.06751e-07 0.00179813
41.1 2.94582e-10 -6.82223e-07 0.00173908 1.16243e-16 -6.7565e-07 0.00175303
41.2 6.82423e-11 -6.52604e-07 0.00169456 1.05437e-16 -6.4591e-07 0.00170903
41.3 -8.08459e-10 -6.24252e-07 0.0016511 9.56352e-17 -6.17471e-07 0.00166611
41.4 -4.4031e-11 -5.96711e-07 0.00160868 8.67439e-17 -5.90277e-07 0.00162422
41.5 7.08366e-10 -5.70102e-07 0.00156727 7.86787e-17 -5.64274e-07 0.00158336
41.6 4.35165e-10 -5.44508e-07 0.00152684 7.1363e-17 -5.39409e-07 0.00154349
41.7 -2.31643e-10 -5.20588e-07 0.00148737 6.47271e-17 -5.15634e-07 0.00150459
41.8 1.45278e-11 -4.97213e-07 0.00144885 5.8708e-17 -4.92901e-07 0.00146665
41.9 -1.83041e-10 -4.74822e-07 0.00141124 5.32482e-17 -4.71164e-07 0.00142963
42 -6.97414e-10 -4.54132e-07 0.00137452 4.8296e-17 -4.50381e-07 0.00139352
42.1 -5.19442e-10 -4.34351e-07 0.00133867 4.38041e-17 -4.30509e-07 0.0013583
42.2 -3.54232e-10 -4.1555e-07 0.00130368 3.97297e-17 -4.1151e-07 0.00132393
42.3 -5.41012e-10 -3.97123e-07 0.00126952 3.60341e-17 -3.93344e-07 0.00129042
42.4 -7.26975e-10 -3.79402e-07 0.00123616 3.26821e-17 -3.75975e-07 0.00125772
42.5 1.00513e-10 -3.62294e-07 0.0012036 2.96417e-17 -3.5937e-07 0.00122583
42.6 7.52256e-10 -3.46624e-07 0.00117181 2.6884e-17 -3.43493e-07 0.00119473
42.7 1.76408e-09 -3.31664e-07 0.00114077 2.43828e-17 -3.28315e-07 0.00116439
42.8 1.86344e-09 -3.17123e-07 0.00111046 2.21141e-17 -3.13803e-07 0.0011348
42.9 2.01153e-09 -3.03306e-07 0.00108087 2.00564e-17 -2.99929e-07 0.00110594
43 1.8564e-09 -2.90071e-07 0.00105197 1.81901e-17 -2.86666e-07 0.00107779
43.1 1.86733e-09 -2.77223e-07 0.00102375 1.64974e-17 -2.73986e-07 0.00105034
43.2 1.80099e-09 -2.64888e-07 0.000996195 1.49621e-17 -2.61864e-07 0.00102357
43.3 1.48708e-09 -2.5294e-07 0.000969285 1.35696e-17 -2.50275e-07 0.000997464
43.4 9.86181e-10 -2.41771e-07 0.000943004 1.23066e-17 -2.39196e-07 0.000972004
43.5 1.38619e-10 -2.31175e-07 0.000917335 1.11612e-17 -2.28606e-07 0.000947177
43.6 2.86547e-10 -2.20589e-07 0.000892264 1.01223e-17 -2.18482e-07 0.000922967
43.7 3.38226e-10 -2.10549e-07 0.000867774 9.18e-18 -2.08804e-07 0.000899359
43.8 6.00333e-10 -2.01264e-07 0.000843852 8.32541e-18 -1.99552e-07 0.000876339
43.9 1.0097e-09 -1.9263e-07 0.000820481 7.55034e-18 -1.90708e-07 0.000853892
44 1.59914e-09 -1.84249e-07 0.000797648 6.8474e-18 -1.82255e-07 0.000832005
44.1 1.539e-09 -1.76073e-07 0.000775338 6.20986e-18 -1.74174e-07 0.000810664
44.2 1.20338e-09 -1.68013e-07 0.000753539 5.63166e-18 -1.66449e-07 0.000789857
44.3 7.03875e-10 -1.60233e-07 0.000732235 5.10726e-18 -1.59066e-07 0.000769569
44.4 -9.07986e-10 -1.52809e-07 0.000711414 4.63167e-18 -1.52008e-07 0.00074979
44.5 -2.111e-09 -1.45691e-07 0.000691063 4.20035e-18 -1.45262e-07 0.000730505
44.6 -2.73602e-09 -1.38852e-07 0.000671169 3.80918e-18 -1.38814e-07 0.000711705
44.7 -2.88976e-09 -1.32187e-07 0.000651719 3.45441e-18 -1.3265e-07 0.000693375
44.8 -3.48159e-09 -1.26176e-07 0.000632702 3.13267e-18 -1.26759e-07 0.000675506
44.9 -2.9009e-09 -1.20601e-07 0.000614105 2.84089e-18 -1.21129e-07 0.000658086
45 -2.1053e-09 -1.15851e-07 0.000595917 2.57627e-18 -1.15747e-07 0.000641104
45.1 -6.30813e-10 -1.10343e-07 0.000578125 2.33628e-18 -1.10603e-07 0.00062455
45.2 -9.49389e-12 -1.04852e-07 0.00056072 2.11864e-18 -1.05687e-07 0.000608412
45.3 -5.10851e-10 -9.9271e-08 0.000543689 1.92127e-18 -1.00988e-07 0.000592682
45.4 -1.69762e-09 -9.42795e-08 0.000527023 1.74227e-18 -9.64975e-08 0.000577348
45.5 -1.30376e-09 -8.9821e-08 0.000510709 1.57995e-18 -9.22054e-08 0.000562401
45.6 -8.64276e-10 -8.5639e-08 0.000494738 1.43274e-18 -8.81033e-08 0.000547833
45.7 -8.90558e-10 -8.17202e-08 0.000479101 1.29924e-18 -8.41829e-08 0.000533632
45.8 -1.26804e-10 -7.77808e-08 0.000463785 1.17817e-18 -8.04361e-08 0.000519791
45.9 3.73335e-10 -7.43134e-08 0.000448782 1.06838e-18 -7.68553e-08 0.000506301
46 6.11135e-10 -7.11379e-08 0.000434081 9.68817e-19 -7.34332e-08 0.000493152
46.1 8.79881e-10 -6.81491e-08 0.000419675 8.78527e-19 -7.01628e-08 0.000480337
46.2 2.06793e-09 -6.49368e-08 0.000405552 7.96649e-19 -6.70373e-08 0.000467847
46.3 1.60481e-09 -6.14097e-08 0.000391705 7.22398e-19 -6.40505e-08 0.000455675
46.4 1.64598e-09 -5.81172e-08 0.000378123 6.55064e-19 -6.11961e-08 0.000443812
46.5 1.35945e-09 -5.51552e-08 0.000364798 5.94004e-19 -5.84684e-08 0.000432251
46.6 1.0148e-09 -5.24738e-08 0.000351722 5.38633e-19 -5.58617e-08 0.000420985
46.7 1.1813e-09 -5.00604e-08 0.000338885 4.88421e-19 -5.33707e-08 0.000410005
46.8 2.36041e-09 -4.79988e-08 0.00032628 4.42888e-19 -5.09904e-08 0.000399306
46.9 2.73823e-09 -4.57077e-08 0.000313898 4.01598e-19 -4.87157e-08 0.000388879
47 2.13846e-09 -4.31737e-08 0.00030173 3.64156e-19 -4.6542e-08 0.000378719
47.1 1.83503e-09 -4.03494e-08 0.00028977 3.30203e-19 -4.44649e-08 0.000368819
47.2 1.29101e-09 -3.75397e-08 0.000278008 2.99414e-19 -4.24801e-08 0.000359171
47.3 1.7719e-09 -3.52417e-08 0.000266437 2.71495e-19 -4.05835e-08 0.000349771
47.4 2.54761e-09 -3.33687e-08 0.00025505 2.46178e-19 -3.87713e-08 0.000340611
47.5 2.56286e-09 -3.143e-08 0.000243838 2.23221e-19 -3.70396e-08 0.000331686
47.6 1.81557e-09 -2.96444e-08 0.000232795 2.02404e-19 -3.53849e-08 0.00032299
47.7 1.87575e-09 -2.80672e-08 0.000221912 1.83528e-19 -3.38039e-08 0.000314517
47.8 1.89312e-09 -2.66207e-08 0.000211182 1.66411e-19 -3.22931e-08 0.000306262
47.9 1.42164e-09 -2.51287e-08 0.000200599 1.5089e-19 -3.08497e-08 0.000298219
48 3.8318e-10 -2.33523e-08 0.000190155 1.36816e-19 -2.94704e-08 0.000290382
48.1 -1.23662e-09 -2.15321e-08 0.000179843 1.24054e-19 -2.81526e-08 0.000282748
48.2 -1.79659e-09 -2.02342e-08 0.000169656 1.12482e-19 -2.68935e-08 0.00027531
48.3 -7.15922e-10 -1.95727e-08 0.000159587 1.01989e-19 -2.56904e-08 0.000268064
48.4 -1.03899e-10 -1.85312e-08 0.000149629 9.24746e-20 -2.4541e-08 0.000261004
48.5 -1.09722e-09 -1.68989e-08 0.000139775 8.38474e-20 -2.34427e-08 0.000254127
48.6 -1.66648e-09 -1.54183e-08 0.000130019 7.60247e-20 -2.23935e-08 0.000247427
48.7 -1.65615e-09 -1.39716e-08 0.000120354 6.89315e-20 -2.1391e-08 0.0002409
48.8 -1.54733e-09 -1.29552e-08 0.000110774 6.24999e-20 -2.04331e-08 0.000234543
48.9 -1.71494e-09 -1.16264e-08 0.00010127 5.66681e-20 -1.95181e-08 0.000228349
49 -2.86566e-09 -1.05723e-08 9.18387e-05 5.13803e-20 -1.86438e-08 0.000222316
49.1 -3.81192e-09 -9.58629e-09 8.24712e-05 4.65857e-20 -1.78085e-08 0.000216439
49.2 -3.51103e-09 -8.7507e-09 7.31621e-05 4.22383e-20 -1.70105e-08 0.000210715
49.3 -2.45792e-09 -7.60442e-09 6.39042e-05 3.82965e-20 -1.62482e-08 0.000205139
49.4 -3.02237e-09 -5.76632e-09 5.46911e-05 3.47224e-20 -1.55198e-08 0.000199708
49.5 -2.63225e-09 -4.50068e-09 4.55166e-05 3.14817e-20 -1.4824e-08 0.000194418
49.6 -2.41128e-09 -3.47617e-09 3.63744e-05 2.85434e-20 -1.41593e-08 0.000189265
49.7 -2.15188e-09 -2.6667e-09 2.72581e-05 2.58792e-20 -1.35242e-08 0.000184246
49.8 -1.3411e-09 -1.47974e-09 1.81612e-05 2.34636e-20 -1.29175e-08 0.000179358
49.9 2.57797e-10 -6.80818e-10 9.0775e-06 2.12734e-20 -1.2338e-08 0.000174597
